shopNo,distCode,district_name,officeCode_txn,office_name,noOfRcs,noOfTrans,total_rice,wheat,sugar,rgdal,kerosene,salt,totalAmount,otherShopTransCnt,totalRcs,totalUnits,utilization_ratio,rice_wheat_ratio,portability_ratio,commodity_total,longitude,latitude,fpsStatus,fpsType,cluster_id,pca1,pca2,dbscan_label,is_anomaly,cluster_persona,cluster_avg_utilization,utilization_gap,utilization_gap_abs,peer_anomaly_flag
3908030,936,Rajanna Siricilla,936008,SIRCILLA,501.0,504.0,12606.0,0.0,190.0,0.0,0.0,0.0,2565.0,235.0,556.0,1655.0,0.9064748201438849,0.0,0.4662698412698413,12796.0,78.81457,18.39043,Active,Normal Shop,2,2.624397213459667,5.531330435082362,-1,1,Low Volume Shops,0.9164043864139737,-0.009929566270088785,0.009929566270088785,0
3908034,936,Rajanna Siricilla,936008,SIRCILLA,250.0,255.0,5514.0,0.0,33.0,0.0,0.0,0.0,445.5,188.0,572.0,1836.0,0.4458041958041958,0.0,0.7372549019607844,5547.0,78.803287,18.382889,Active,Normal Shop,0,-0.31508792915253503,1.4054651872469952,0,0,High Utilization Shops,1.1202724129566903,-0.6744682171524945,0.6744682171524945,1
3908035,936,Rajanna Siricilla,936008,SIRCILLA,269.0,270.0,6202.0,0.0,74.0,0.0,0.0,0.0,999.0,145.0,543.0,1654.0,0.4972375690607735,0.0,0.5370370370370371,6276.0,78.803847,18.384981,Active,Normal Shop,0,-0.027225143680310582,2.5548944050032847,0,0,High Utilization Shops,1.1202724129566903,-0.6230348438959168,0.6230348438959168,1
3908044,936,Rajanna Siricilla,936008,SIRCILLA,654.0,654.0,15121.0,0.0,181.0,0.0,0.0,0.0,2443.5,168.0,878.0,2647.0,0.744874715261959,0.0,0.25688073394495414,15302.0,78.799011,18.40254,Active,Normal Shop,2,3.6401617625650595,4.165790167654785,-1,1,Low Volume Shops,0.9164043864139737,-0.17152967115201467,0.17152967115201467,0
3909036,936,Rajanna Siricilla,936009,THANGALLAPALLY,689.0,852.0,16694.0,0.0,192.0,0.0,0.0,0.0,2592.0,387.0,565.0,1660.0,1.5079646017699115,0.0,0.45422535211267606,16886.0,78.800656,18.33419,Active,Normal Shop,2,3.895431272244468,5.044092462598559,-1,1,Low Volume Shops,0.9164043864139737,0.5915602153559378,0.5915602153559378,1
3911018,936,Rajanna Siricilla,936011,VEMULAWADA,180.0,180.0,3318.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,373.0,1163.0,0.48257372654155495,0.0,0.2722222222222222,3318.0,78.820531,18.432503,Active,Normal Shop,0,-2.110483277407069,0.5709267284456973,0,0,High Utilization Shops,1.1202724129566903,-0.6376986864151354,0.6376986864151354,1
4001001,937,Suryapet,937001,Atmakur  (S),243.0,244.0,5019.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,455.0,1333.0,0.5362637362637362,0.0,0.36065573770491804,5019.0,79.695771,17.232399,Active,Normal Shop,0,-1.5080005668850078,0.3483644711111609,0,0,High Utilization Shops,1.1202724129566903,-0.5840086766929541,0.5840086766929541,1
4001006,937,Suryapet,937001,Atmakur  (S),187.0,187.0,3883.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,392.0,1163.0,0.4770408163265306,0.0,0.36363636363636365,3883.0,79.718894,17.292512,Active,Normal Shop,0,-1.9189430135395336,0.5857117847045998,0,0,High Utilization Shops,1.1202724129566903,-0.6432315966301597,0.6432315966301597,1
4001007,937,Suryapet,937001,Atmakur  (S),239.0,239.0,4298.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,428.0,1278.0,0.5584112149532711,0.0,0.5188284518828452,4298.0,79.720916,17.290279,Active,Normal Shop,0,-1.480820807015155,0.5524169161265531,0,0,High Utilization Shops,1.1202724129566903,-0.5618611980034193,0.5618611980034193,1
4001013,937,Suryapet,937001,Atmakur  (S),334.0,343.0,6682.0,0.0,8.0,0.0,0.0,0.0,108.0,175.0,652.0,2033.0,0.5260736196319018,0.0,0.5102040816326531,6690.0,79.628779,17.266719,Active,Normal Shop,0,-0.3064534626182342,0.1435901064910016,0,0,High Utilization Shops,1.1202724129566903,-0.5941987933247885,0.5941987933247885,1
4002004,937,Suryapet,937002,Chilkur,515.0,515.0,9417.0,0.0,0.0,0.0,6.0,0.0,210.0,247.0,652.0,1820.0,0.7898773006134969,0.0,0.4796116504854369,9423.0,79.844353,16.979702,Active,Normal Shop,2,0.31007027398211523,-0.5408105024949686,-1,1,Low Volume Shops,0.9164043864139737,-0.12652708580047678,0.12652708580047678,0
4002008,937,Suryapet,937002,Chilkur,380.0,380.0,7340.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,730.0,1955.0,0.5205479452054794,0.0,0.12894736842105264,7340.0,79.911592,16.961536,Active,Normal Shop,0,-0.6129212489708985,-0.5746618995060053,0,0,High Utilization Shops,1.1202724129566903,-0.5997244677512109,0.5997244677512109,1
4004031,937,Suryapet,937004,Garidepalli,135.0,136.0,2690.0,0.0,5.0,0.0,0.0,0.0,67.5,4.0,280.0,830.0,0.4857142857142857,0.0,0.029411764705882353,2695.0,79.765507,16.810621,Active,Normal Shop,0,-2.6943927959561385,0.8123310810928652,0,0,High Utilization Shops,1.1202724129566903,-0.6345581272424046,0.6345581272424046,1
4005014,937,Suryapet,937005,Huzurnagar,180.0,180.0,3666.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,484.0,1509.0,0.371900826446281,0.0,0.4722222222222222,3666.0,79.854674,16.93552,Active,Normal Shop,0,-1.618895024599447,0.5089142237006857,0,0,High Utilization Shops,1.1202724129566903,-0.7483715865104094,0.7483715865104094,1
4005023,937,Suryapet,937005,Huzurnagar,180.0,180.0,3258.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,495.0,1403.0,0.36363636363636365,0.0,0.4888888888888889,3258.0,79.870866,16.888344,Active,Normal Shop,0,-1.6688295687631873,0.5519963733336941,0,0,High Utilization Shops,1.1202724129566903,-0.7566360493203267,0.7566360493203267,1
4005026,937,Suryapet,937005,Huzurnagar,141.0,141.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,372.0,1048.0,0.3790322580645161,0.0,0.7304964539007093,2666.0,79.869827,16.891116,Active,Normal Shop,0,-1.8959610869394397,1.0274419333559568,0,0,High Utilization Shops,1.1202724129566903,-0.7412401548921742,0.7412401548921742,1
4005034,937,Suryapet,937005,Huzurnagar,153.0,153.0,2616.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,395.0,1117.0,0.38734177215189874,0.0,0.803921568627451,2616.0,79.866513,16.895781,Active,Normal Shop,0,-1.7395042576968662,1.029465758472145,0,0,High Utilization Shops,1.1202724129566903,-0.7329306408047915,0.7329306408047915,1
4006001,937,Suryapet,937006,Nagaram,249.0,250.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,563.0,1804.0,0.44404973357015987,0.0,0.132,5300.0,79.438946,17.427608,Active,Normal Shop,0,-1.4078970034912437,-0.07752922348468325,0,0,High Utilization Shops,1.1202724129566903,-0.6762226793865305,0.6762226793865305,1
4006002,937,Suryapet,937006,Nagaram,281.0,281.0,6035.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,531.0,1659.0,0.5291902071563088,0.0,0.16370106761565836,6035.0,79.438546,17.428514,Active,Normal Shop,0,-1.3076968570388237,-0.06225315026492225,0,0,High Utilization Shops,1.1202724129566903,-0.5910822058003815,0.5910822058003815,1
4006015,937,Suryapet,937006,Nagaram,273.0,274.0,6020.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,547.0,1885.0,0.5009140767824497,0.0,0.17883211678832117,6020.0,79.478803,17.386185,Active,Normal Shop,0,-1.2120669897264285,-0.10784279527352915,0,0,High Utilization Shops,1.1202724129566903,-0.6193583361742406,0.6193583361742406,1
4007012,937,Suryapet,937007,Jaji Reddi Gudem,234.0,237.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,458.0,1387.0,0.517467248908297,0.0,0.05907172995780591,4624.0,79.60703,17.164067,Active,Normal Shop,0,-1.866433530704565,0.12502972291222883,0,0,High Utilization Shops,1.1202724129566903,-0.6028051640483933,0.6028051640483933,1
4008002,937,Suryapet,937008,Kodad,63.0,66.0,1264.0,0.0,8.0,0.0,0.0,0.0,108.0,49.0,507.0,1556.0,0.1301775147928994,0.0,0.7424242424242424,1272.0,79.966014,16.998997,Active,Normal Shop,0,-1.8401288147943928,1.1835124180878667,0,0,High Utilization Shops,1.1202724129566903,-0.9900948981637909,0.9900948981637909,1
4008019,937,Suryapet,937008,Kodad,73.0,74.0,1610.0,0.0,5.0,0.0,0.0,0.0,67.5,21.0,529.0,1780.0,0.13988657844990549,0.0,0.28378378378378377,1615.0,79.960238,16.997609,Active,Normal Shop,0,-2.0961976577951784,0.6502298658662289,0,0,High Utilization Shops,1.1202724129566903,-0.9803858345067848,0.9803858345067848,1
4008024,937,Suryapet,937008,Kodad,1357.0,1358.0,26847.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,840.0,2514.0,1.6166666666666667,0.0,0.7135493372606775,26847.0,79.968984,16.994387,Active,Normal Shop,2,5.632649366330482,-2.446388837798921,0,0,Low Volume Shops,0.9164043864139737,0.700262280252693,0.700262280252693,1
4011016,937,Suryapet,937011,Mellachervu,204.0,204.0,4178.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,444.0,1310.0,0.4594594594594595,0.0,0.05392156862745098,4178.0,79.887469,16.835409,Active,Normal Shop,0,-2.039041346140156,0.21950750859905377,0,0,High Utilization Shops,1.1202724129566903,-0.6608129534972309,0.6608129534972309,1
4012017,937,Suryapet,937012,Mothey,249.0,249.0,4710.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,449.0,1333.0,0.5545657015590201,0.0,0.0321285140562249,4710.0,79.857801,17.263575,Active,Normal Shop,0,-1.8837701355147216,0.10240640009143578,0,0,High Utilization Shops,1.1202724129566903,-0.5657067113976703,0.5657067113976703,1
4015023,937,Suryapet,937015,Nereducherla,161.0,161.0,3215.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,409.0,1197.0,0.39364303178484106,0.0,0.17391304347826086,3215.0,79.639083,16.934238,Active,Normal Shop,0,-2.2107382950229426,0.4801165559145711,0,0,High Utilization Shops,1.1202724129566903,-0.7266293811718493,0.7266293811718493,1
4016002,937,Suryapet,937016,Nuthankal,252.0,252.0,5305.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,484.0,1469.0,0.5206611570247934,0.0,0.15476190476190477,5305.0,79.647882,17.302631,Active,Normal Shop,0,-1.5921457114169475,0.0990743479730593,0,0,High Utilization Shops,1.1202724129566903,-0.5996112559318969,0.5996112559318969,1
4016013,937,Suryapet,937016,Nuthankal,214.0,214.0,3906.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,431.0,1192.0,0.4965197215777262,0.0,0.04672897196261682,3906.0,79.791651,17.344632,Active,Normal Shop,0,-2.108076384275569,0.2524836047221435,0,0,High Utilization Shops,1.1202724129566903,-0.6237526913789642,0.6237526913789642,1
4016014,937,Suryapet,937016,Nuthankal,331.0,331.0,6870.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,610.0,1857.0,0.5426229508196722,0.0,0.2628398791540785,6870.0,79.731819,17.332404,Active,Normal Shop,0,-0.8099475754452797,-0.22157405267397398,0,0,High Utilization Shops,1.1202724129566903,-0.5776494621370182,0.5776494621370182,1
4017023,937,Suryapet,937017,Penpahad,105.0,105.0,2075.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,226.0,709.0,0.4646017699115044,0.0,0.09523809523809523,2075.0,79.73403,17.037962,Active,Normal Shop,0,-2.9403368613841723,0.8626817648105882,0,0,High Utilization Shops,1.1202724129566903,-0.655670643045186,0.655670643045186,1
4018001,937,Suryapet,937018,Suryapet.,290.0,290.0,5806.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,518.0,1580.0,0.5598455598455598,0.0,0.5206896551724138,5806.0,79.648739,17.089173,Active,Normal Shop,0,-0.9521040869986478,0.2525394005732158,0,0,High Utilization Shops,1.1202724129566903,-0.5604268531111305,0.5604268531111305,1
4018022,937,Suryapet,937018,Suryapet.,237.0,237.0,4713.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,441.0,1343.0,0.5374149659863946,0.0,0.1350210970464135,4713.0,79.602835,17.090686,Active,Normal Shop,0,-1.8099223037208592,0.20693526277408883,0,0,High Utilization Shops,1.1202724129566903,-0.5828574469702957,0.5828574469702957,1
4018029,937,Suryapet,937018,Suryapet.,593.0,594.0,12936.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,374.0,1160.0,1.588235294117647,0.0,0.7878787878787878,12936.0,79.617571,17.142214,Active,Normal Shop,2,0.7736864441457725,0.028049499140371314,0,0,Low Volume Shops,0.9164043864139737,0.6718309077036733,0.6718309077036733,1
4018045,937,Suryapet,937018,Suryapet.,321.0,321.0,6506.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,611.0,1851.0,0.5253682487725041,0.0,0.838006230529595,6506.0,79.616886,17.131462,Active,Normal Shop,0,-0.20861166841553722,0.2738295735334609,0,0,High Utilization Shops,1.1202724129566903,-0.5949041641841862,0.5949041641841862,1
4018047,937,Suryapet,937018,Suryapet.,317.0,317.0,6434.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,569.0,1695.0,0.5571177504393673,0.0,0.8769716088328076,6434.0,79.616975,17.133407,Active,Normal Shop,0,-0.2913914554865153,0.394752218225978,0,0,High Utilization Shops,1.1202724129566903,-0.563154662517323,0.563154662517323,1
4019007,937,Suryapet,937019,Maddirala,406.0,407.0,8240.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,742.0,2373.0,0.5485175202156334,0.0,0.019656019656019656,8240.0,79.752903,17.382099,Active,Normal Shop,0,-0.428400736526289,-0.8524055117822441,0,0,High Utilization Shops,1.1202724129566903,-0.571754892741057,0.571754892741057,1
4019012,937,Suryapet,937019,Maddirala,374.0,374.0,7539.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,692.0,2036.0,0.5404624277456648,0.0,0.37433155080213903,7539.0,79.706126,17.41912,Active,Normal Shop,0,-0.32470902378330513,-0.3497521221123198,0,0,High Utilization Shops,1.1202724129566903,-0.5798099852110256,0.5798099852110256,1
4022021,937,Suryapet,937022,Chinthalapalem,285.0,285.0,5482.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,509.0,1527.0,0.5599214145383105,0.0,0.11929824561403508,5482.0,80.038637,16.772984,Active,Normal Shop,0,-1.4779705883484822,-0.024801448528855415,0,0,High Utilization Shops,1.1202724129566903,-0.5603509984183799,0.5603509984183799,1
4023001,937,Suryapet,937023,Thirumalagiri,230.0,230.0,4767.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,877.0,2912.0,0.26225769669327254,0.0,0.3739130434782609,4767.0,79.435339,17.473587,Active,Normal Shop,0,-0.48211376150270324,-0.4306004556839241,0,0,High Utilization Shops,1.1202724129566903,-0.8580147162634177,0.8580147162634177,1
4023014,937,Suryapet,937023,Thirumalagiri,252.0,255.0,5699.0,0.0,2.0,0.0,0.0,0.0,27.0,98.0,564.0,1925.0,0.4521276595744681,0.0,0.3843137254901961,5701.0,79.519335,17.47695,Active,Normal Shop,0,-1.0167837091844938,0.13223879695098842,0,0,High Utilization Shops,1.1202724129566903,-0.6681447533822222,0.6681447533822222,1
4024009,937,Suryapet,937024,Thunga Thurthi,366.0,368.0,7300.0,0.0,2.0,0.0,0.0,0.0,27.0,24.0,690.0,2075.0,0.5333333333333333,0.0,0.06521739130434782,7302.0,79.589373,17.490183,Active,Normal Shop,0,-0.7102500642353915,-0.5275750901966161,0,0,High Utilization Shops,1.1202724129566903,-0.586939079623357,0.586939079623357,1
4024016,937,Suryapet,937024,Thunga Thurthi,376.0,376.0,8310.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,660.0,2230.0,0.5696969696969697,0.0,0.05053191489361702,8310.0,79.630268,17.352881,Active,Normal Shop,0,-0.6070935232527988,-0.6631606550916918,0,0,High Utilization Shops,1.1202724129566903,-0.5505754432597206,0.5505754432597206,1
4101007,938,Vikarabad,938001,Bantwaram,41.0,41.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,96.0,299.0,0.4270833333333333,0.0,0.07317073170731707,897.0,77.741848,17.4563,Active,Normal Shop,0,-3.54341323948733,1.226521599369767,0,0,High Utilization Shops,1.1202724129566903,-0.6931890796233571,0.6931890796233571,1
4102016,938,Vikarabad,938002,Mominpet,285.0,287.0,6904.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,535.0,1969.0,0.5364485981308411,0.0,0.13937282229965156,6904.0,77.915756,17.559213,Active,Normal Shop,0,-1.1171143159795327,-0.20237043149612566,0,0,High Utilization Shops,1.1202724129566903,-0.5838238148258492,0.5838238148258492,1
4103003,938,Vikarabad,938003,Kulkacharla,114.0,114.0,3107.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,317.0,1159.0,0.35962145110410093,0.0,0.09649122807017543,3107.0,77.820018,17.023847,Active,Normal Shop,0,-2.5390563600815335,0.6027352289675094,0,0,High Utilization Shops,1.1202724129566903,-0.7606509618525894,0.7606509618525894,1
4103017,938,Vikarabad,938003,Kulkacharla,249.0,250.0,5948.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,606.0,2271.0,0.41254125412541254,0.0,0.44,5948.0,77.911907,17.062065,Active,Normal Shop,0,-0.7926510222000376,-0.01710080969390061,0,0,High Utilization Shops,1.1202724129566903,-0.7077311588312778,0.7077311588312778,1
4103018,938,Vikarabad,938003,Kulkacharla,146.0,146.0,3931.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,267.0,989.0,0.5468164794007491,0.0,0.11643835616438356,3931.0,77.924911,17.088182,Active,Normal Shop,0,-2.4770183078338763,0.6288671303677417,0,0,High Utilization Shops,1.1202724129566903,-0.5734559335559413,0.5734559335559413,1
4103023,938,Vikarabad,938003,Kulkacharla,206.0,206.0,5993.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,428.0,1785.0,0.48130841121495327,0.0,0.02912621359223301,5993.0,77.960631,16.960555,Active,Normal Shop,0,-1.7226769410246772,0.026018810448453,0,0,High Utilization Shops,1.1202724129566903,-0.6389640017417371,0.6389640017417371,1
4103029,938,Vikarabad,938003,Kulkacharla,237.0,239.0,6425.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,486.0,1877.0,0.49176954732510286,0.0,0.0502092050209205,6425.0,77.944531,16.997913,Active,Normal Shop,0,-1.475251845363822,-0.10772314608745708,0,0,High Utilization Shops,1.1202724129566903,-0.6285028656315874,0.6285028656315874,1
4103036,938,Vikarabad,938003,Kulkacharla,304.0,304.0,8177.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,605.0,2282.0,0.5024793388429752,0.0,0.2598684210526316,8177.0,77.929152,17.031692,Active,Normal Shop,0,-0.6059771358309584,-0.3355518547737611,0,0,High Utilization Shops,1.1202724129566903,-0.6177930741137151,0.6177930741137151,1
4104003,938,Vikarabad,938004,Nawabpet,161.0,161.0,4141.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,313.0,824.0,0.5143769968051118,0.0,0.018633540372670808,4141.0,77.966406,17.454391,Active,Normal Shop,0,-2.5137746518025303,0.5109366625173455,0,0,High Utilization Shops,1.1202724129566903,-0.6058954161515785,0.6058954161515785,1
4106017,938,Vikarabad,938006,Doma,149.0,149.0,3794.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,310.0,1137.0,0.4806451612903226,0.0,0.3825503355704698,3794.0,77.817103,17.060603,Active,Normal Shop,0,-2.1267235823012505,0.7512852657547526,0,0,High Utilization Shops,1.1202724129566903,-0.6396272516663677,0.6396272516663677,1
4106021,938,Vikarabad,938006,Doma,280.0,280.0,7442.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,562.0,2389.0,0.498220640569395,0.0,0.04285714285714286,7442.0,77.791515,17.111809,Active,Normal Shop,0,-1.0018877518541403,-0.41979659082195053,0,0,High Utilization Shops,1.1202724129566903,-0.6220517723872954,0.6220517723872954,1
4106032,938,Vikarabad,938006,Doma,294.0,294.0,7179.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,626.0,2049.0,0.4696485623003195,0.0,0.5510204081632653,7179.0,77.824702,17.089424,Active,Normal Shop,0,-0.46519838379632394,-0.013925025908057102,0,0,High Utilization Shops,1.1202724129566903,-0.6506238506563709,0.6506238506563709,1
4109001,938,Vikarabad,938009,Marpalle,238.0,238.0,6577.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,633.0,1998.0,0.37598736176935227,0.0,0.08403361344537816,6577.0,77.783032,17.606894,Active,Normal Shop,0,-1.200842807652913,-0.2754793724569335,0,0,High Utilization Shops,1.1202724129566903,-0.744285051187338,0.744285051187338,1
4110003,938,Vikarabad,938010,Basheerabad,186.0,187.0,4967.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,328.0,1288.0,0.5701219512195121,0.0,0.058823529411764705,4967.0,77.41693,17.204514,Active,Normal Shop,0,-2.1447726480951395,0.34558282136889845,0,0,High Utilization Shops,1.1202724129566903,-0.5501504617371782,0.5501504617371782,1
4111001,938,Vikarabad,938011,Vikarabad.,177.0,177.0,3399.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,499.0,914.0,0.35470941883767537,0.0,0.01694915254237288,3399.0,77.941771,17.389605,Active,Normal Shop,0,-2.2944106912100164,0.2957072150856157,0,0,High Utilization Shops,1.1202724129566903,-0.765562994119015,0.765562994119015,1
4111005,938,Vikarabad,938011,Vikarabad.,193.0,193.0,4260.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,347.0,976.0,0.5561959654178674,0.0,0.09326424870466321,4260.0,77.853664,17.286962,Active,Normal Shop,0,-2.255007445809675,0.4443978033841617,0,0,High Utilization Shops,1.1202724129566903,-0.5640764475388229,0.5640764475388229,1
4111039,938,Vikarabad,938011,Vikarabad.,157.0,157.0,3549.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,313.0,1114.0,0.5015974440894568,0.0,0.12101910828025478,3549.0,77.917381,17.313315,Active,Normal Shop,0,-2.3840460658886657,0.554545531107193,0,0,High Utilization Shops,1.1202724129566903,-0.6186749688672335,0.6186749688672335,1
4112011,938,Vikarabad,938012,Bomraspet,314.0,314.0,7516.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,566.0,2156.0,0.5547703180212014,0.0,0.01592356687898089,7516.0,77.738354,17.119509,Active,Normal Shop,0,-1.02078798389255,-0.4458076618442923,0,0,High Utilization Shops,1.1202724129566903,-0.565502094935489,0.565502094935489,1
4112029,938,Vikarabad,938012,Bomraspet,241.0,242.0,5598.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,476.0,1710.0,0.5084033613445378,0.0,0.0371900826446281,5598.0,77.706066,17.182829,Active,Normal Shop,0,-1.6377376379745976,-0.03744584201915317,0,0,High Utilization Shops,1.1202724129566903,-0.6118690516121525,0.6118690516121525,1
4115015,938,Vikarabad,938015,Peddemul,158.0,158.0,3382.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,341.0,1111.0,0.4633431085043988,0.0,0.4873417721518987,3382.0,77.653419,17.369449,Active,Normal Shop,0,-2.0147980479876275,0.8090247661333443,0,0,High Utilization Shops,1.1202724129566903,-0.6569293044522915,0.6569293044522915,1
4116014,938,Vikarabad,938016,Tandur,1514.0,1539.0,35905.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,2045.0,7195.0,0.7525672371638141,0.0,0.07602339181286549,35905.0,77.473965,17.299751,Active,Normal Shop,1,8.564265494778152,-6.185946468137307,-1,1,Portability Hub,1.1362342413867519,-0.38366700422293776,0.38366700422293776,0
4116025,938,Vikarabad,938016,Tandur,133.0,134.0,3302.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,239.0,769.0,0.5606694560669456,0.0,0.11194029850746269,3302.0,77.535741,17.308231,Active,Normal Shop,0,-2.6898388712395342,0.7522166157960956,0,0,High Utilization Shops,1.1202724129566903,-0.5596029568897447,0.5596029568897447,1
4117027,938,Vikarabad,938017,Kotepally,105.0,105.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,188.0,588.0,0.5585106382978723,0.0,0.05714285714285714,2450.0,77.77228,17.3873,Active,Normal Shop,0,-3.0248884931121713,0.8872096116814878,0,0,High Utilization Shops,1.1202724129566903,-0.561761774658818,0.561761774658818,1
4118027,938,Vikarabad,938018,Doulatabad,193.0,193.0,4390.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,456.0,1790.0,0.4232456140350877,0.0,0.5854922279792746,4390.0,77.565665,17.009776,Active,Normal Shop,0,-1.3270046795744428,0.5130553946230355,0,0,High Utilization Shops,1.1202724129566903,-0.6970267989216026,0.6970267989216026,1
4202006,939,Wanaparthy,939002,Atmakur,289.0,289.0,5915.0,0.0,0.0,0.0,0.0,10.0,50.0,218.0,419.0,1494.0,0.6897374701670644,0.0,0.754325259515571,5925.0,77.804377,16.338021,Active,Normal Shop,0,-1.0148717197003398,0.8347273512439876,-1,1,High Utilization Shops,1.1202724129566903,-0.4305349427896259,0.4305349427896259,0
